style,id,name,type,category,package,ini,sound_count,translation,sound
reversed,10,square_right,PACENOTE,CORNERS,RBR,Numeric.ini,1,,right_two_de.ogg
reversed,11,one_right,PACENOTE,CORNERS,RBR,Numeric.ini,1,,hairpin_right.ogg
reversed,12,twisty,PACENOTE,LINE,RBR,Extended.ini,1,,twisty.ogg
reversed,14,narrows,PACENOTE,ADDITIONAL,RBR,Extended.ini,1,,narrows.ogg
reversed,15,wideout,PACENOTE,ADDITIONAL,RBR,Extended.ini,1,,wideout.ogg
reversed,16,overcrest,PACENOTE,OBSTACLES,RBR,Extended.ini,1,,overcrest.ogg
reversed,17,ford,PACENOTE,OBSTACLES,RBR,Extended.ini,1,,ford.ogg
reversed,18,care,PACENOTE,CAUTIONS,RBR,Extended.ini,1,,care.ogg
reversed,19,bump,PACENOTE,OBSTACLES,RBR,Extended.ini,1,,bump.ogg
reversed,20,jump,PACENOTE,OBSTACLES,RBR,Extended.ini,1,,jump.ogg
reversed,22,finish,PACENOTE,LINKS,RBR,Extended.ini,1,,finish.ogg
reversed,25,flat_right,PACENOTE,CORNERS,RBR,Numeric.ini,1,,right_flat.ogg
reversed,26,flat_left,PACENOTE,CORNERS,RBR,Numeric.ini,1,,left_flat.ogg
reversed,27,bridge,PACENOTE,OBSTACLES,RBR,Extended.ini,1,,bridge.ogg
reversed,28,gostraight,PACENOTE,LINE,RBR,Extended.ini,1,,gostraight.ogg
reversed,29,keepright,PACENOTE,LINE,RBR,Extended.ini,1,,keepright.ogg
reversed,30,keepleft,PACENOTE,LINE,RBR,Extended.ini,1,,keepleft.ogg
reversed,31,keepmiddle,PACENOTE,LINE,RBR,Extended.ini,1,,keepmiddle.ogg
reversed,32,caution,PACENOTE,CAUTIONS,RBR,Extended.ini,1,,caution.ogg
reversed,102,two_left,PACENOTE,CORNERS,RBR,Numeric.ini,1,,left_one.ogg
reversed,112,two_right,PACENOTE,CORNERS,RBR,Numeric.ini,1,,right_one.ogg
reversed,120,left,PACENOTE,CORNERS,RBR,Numeric.ini,1,,left.ogg
reversed,121,right,PACENOTE,CORNERS,RBR,Numeric.ini,1,,right.ogg
reversed,122,right_into,PACENOTE,CORNERS,RBR,Numeric.ini,1,,right_into.ogg
reversed,123,left_into,PACENOTE,CORNERS,RBR,Numeric.ini,1,,left_into.ogg
reversed,124,right_left,PACENOTE,CORNERS,RBR,Numeric.ini,1,,right_left.ogg
reversed,125,left_right,PACENOTE,CORNERS,RBR,Numeric.ini,1,,left_right.ogg
reversed,126,right_around,PACENOTE,CORNERS,RBR,Numeric.ini,1,,right_around.ogg
reversed,127,left_around,PACENOTE,CORNERS,RBR,Numeric.ini,1,,left_around.ogg
reversed,200,over_bridge,PACENOTE,OBSTACLES,RBR,Extended.ini,1,,over_bridge.ogg
reversed,201,over_rails,PACENOTE,OBSTACLES,RBR,Extended.ini,1,,over_rails.ogg
reversed,202,over_railway,PACENOTE,OBSTACLES,RBR,Extended.ini,1,,over_railway.ogg
reversed,211,deepcut,PACENOTE,LINE,RBR,Extended.ini,1,,deepcut.ogg
reversed,212,fullcut,PACENOTE,LINE,RBR,Extended.ini,1,,fullcut.ogg
reversed,214,full,PACENOTE,DRIVING,RBR,Extended.ini,1,,full.ogg
reversed,215,go_full,PACENOTE,DRIVING,RBR,Extended.ini,1,,go_full.ogg
reversed,216,flatout,PACENOTE,DRIVING,RBR,Extended.ini,1,,flatout.ogg
reversed,217,brake,PACENOTE,CAUTIONS,RBR,Extended.ini,1,,brake.ogg
reversed,218,light_cut,PACENOTE,LINE,RBR,Extended.ini,1,,light_cut.ogg
reversed,219,handbrake,PACENOTE,DRIVING,RBR,Extended.ini,1,,handbrake.ogg
reversed,220,keep_in,PACENOTE,LINE,RBR,Extended.ini,1,,keep_in.ogg
reversed,221,keep_out,PACENOTE,LINE,RBR,Extended.ini,1,,keep_out.ogg
reversed,223,clip,PACENOTE,LINE,RBR,Extended.ini,1,,clip.ogg
reversed,230,minus,PACENOTE,ADDITIONAL,RBR,Extended.ini,1,,minus.ogg
reversed,231,minusminus,PACENOTE,ADDITIONAL,RBR,Extended.ini,1,,minusminus.ogg
reversed,232,plus,PACENOTE,ADDITIONAL,RBR,Extended.ini,1,,plus.ogg
reversed,233,plusplus,PACENOTE,ADDITIONAL,RBR,Extended.ini,1,,plusplus.ogg
reversed,234,early,PACENOTE,ADDITIONAL,RBR,Extended.ini,1,,early.ogg
reversed,235,late,PACENOTE,ADDITIONAL,RBR,Extended.ini,1,,late.ogg
reversed,236,easy,PACENOTE,ADDITIONAL,RBR,Extended.ini,1,,easy.ogg
reversed,237,much,PACENOTE,ADDITIONAL,RBR,Extended.ini,1,,much.ogg
reversed,238,many,PACENOTE,ADJECTIVES,RBR,Extended.ini,1,,many.ogg
reversed,239,very,PACENOTE,ADJECTIVES,RBR,Extended.ini,1,,very.ogg
reversed,240,hard,PACENOTE,ADDITIONAL,RBR,Extended.ini,1,,hard.ogg
reversed,241,fast,PACENOTE,ADJECTIVES,RBR,Extended.ini,1,,fast.ogg
reversed,242,slow,PACENOTE,ADJECTIVES,RBR,Extended.ini,1,,slow.ogg
reversed,243,exact,PACENOTE,ADJECTIVES,RBR,Extended.ini,1,,exact.ogg
reversed,244,slowing,PACENOTE,DRIVING,RBR,Extended.ini,1,,slowing.ogg
reversed,245,directly,PACENOTE,ADJECTIVES,RBR,Extended.ini,1,,directly.ogg
reversed,246,light,PACENOTE,ADJECTIVES,RBR,Extended.ini,1,,light.ogg
reversed,247,big,PACENOTE,ADJECTIVES,RBR,Extended.ini,1,,big.ogg
reversed,248,small,PACENOTE,ADJECTIVES,RBR,Extended.ini,1,,small.ogg
reversed,249,sharp,PACENOTE,ADDITIONAL,RBR,Extended.ini,1,,sharp.ogg
reversed,250,round,PACENOTE,ADDITIONAL,RBR,Extended.ini,1,,round.ogg
reversed,251,tight,PACENOTE,ADDITIONAL,RBR,Extended.ini,1,,tight.ogg
reversed,252,slight,PACENOTE,ADJECTIVES,RBR,Extended.ini,1,,slight.ogg
reversed,253,good,PACENOTE,ADJECTIVES,RBR,Extended.ini,1,,good.ogg
reversed,254,bad,PACENOTE,ADJECTIVES,RBR,Extended.ini,1,,bad.ogg
reversed,255,narrow,PACENOTE,ROAD,RBR,Extended.ini,1,,narrow.ogg
reversed,256,wide,PACENOTE,ROAD,RBR,Extended.ini,1,,wide.ogg
reversed,257,straight,PACENOTE,ADJECTIVES,RBR,Extended.ini,1,,straight.ogg
reversed,260,uphill,PACENOTE,LINE,RBR,Extended.ini,1,,uphill.ogg
reversed,261,downhill,PACENOTE,LINE,RBR,Extended.ini,1,,downhill.ogg
reversed,263,longlong,PACENOTE,ADDITIONAL,RBR,Extended.ini,1,,longlong.ogg
reversed,264,short,PACENOTE,ADDITIONAL,RBR,Extended.ini,1,,short.ogg
reversed,265,shortshort,PACENOTE,ADDITIONAL,RBR,Extended.ini,1,,shortshort.ogg
reversed,266,gonarrow,PACENOTE,LINE,RBR,Extended.ini,1,,gonarrow.ogg
reversed,267,gowide,PACENOTE,LINE,RBR,Extended.ini,1,,gowide.ogg
reversed,268,slippery,PACENOTE,CAUTIONS,RBR,Extended.ini,1,,slippery.ogg
reversed,269,slide,PACENOTE,CONDITION,RBR,Extended.ini,1,,slide.ogg
reversed,270,understeer,PACENOTE,DRIVING,RBR,Extended.ini,1,,understeer.ogg
reversed,271,sideways,PACENOTE,LINE,RBR,Extended.ini,1,,sideways.ogg
reversed,272,hook,PACENOTE,LINE,RBR,Extended.ini,1,,hook.ogg
reversed,273,draws_in,PACENOTE,DRIVING,RBR,Extended.ini,1,,draws_in.ogg
reversed,274,very_long,PACENOTE,ADDITIONAL,RBR,Extended.ini,1,,very_long.ogg
reversed,275,very_short,PACENOTE,ADDITIONAL,RBR,Extended.ini,1,,very_short.ogg
reversed,277,slippy,PACENOTE,CAUTIONS,RBR,Extended.ini,1,,slippy.ogg
reversed,290,muddy,PACENOTE,CONDITION,RBR,Extended.ini,1,,muddy.ogg
reversed,291,dirty,PACENOTE,CONDITION,RBR,Extended.ini,1,,dirty.ogg
reversed,292,bumpy,PACENOTE,CONDITION,RBR,Extended.ini,1,,bumpy.ogg
reversed,293,cramped,PACENOTE,CONDITION,RBR,Extended.ini,1,,cramped.ogg
reversed,294,positive,PACENOTE,ADJECTIVES,RBR,Extended.ini,1,,positive.ogg
reversed,295,negative,PACENOTE,ADJECTIVES,RBR,Extended.ini,1,,negative.ogg
reversed,296,dirt,PACENOTE,CONDITION,RBR,Extended.ini,1,,dirt.ogg
reversed,298,opens,PACENOTE,ADJECTIVES,RBR,Extended.ini,1,,opens.ogg
reversed,299,fakes,PACENOTE,CAUTIONS,RBR,Extended.ini,1,,fakes.ogg
reversed,300,bumps,PACENOTE,OBSTACLES,RBR,Extended.ini,1,,bumps.ogg
reversed,301,hidden,PACENOTE,CAUTIONS,RBR,Extended.ini,1,,hidden.ogg
reversed,302,blind,PACENOTE,CAUTIONS,RBR,Extended.ini,1,,blind.ogg
reversed,303,double_caution,PACENOTE,CAUTIONS,RBR,Extended.ini,1,,double_caution.ogg
reversed,304,triple_caution,PACENOTE,CAUTIONS,RBR,Extended.ini,1,,triple_caution.ogg
reversed,320,gravel,PACENOTE,SURFACE,RBR,Extended.ini,1,,gravel.ogg
reversed,321,tarmac,PACENOTE,SURFACE,RBR,Extended.ini,1,,tarmac.ogg
reversed,322,concrete,PACENOTE,SURFACE,RBR,Extended.ini,1,,concrete.ogg
reversed,324,grit,PACENOTE,SURFACE,RBR,Extended.ini,1,,grit.ogg
reversed,325,snow,PACENOTE,SURFACE,RBR,Extended.ini,1,,snow.ogg
reversed,326,onsplit,PACENOTE,SURFACE,RBR,Extended.ini,1,,onsplit.ogg
reversed,327,icy,PACENOTE,SURFACE,RBR,Extended.ini,1,,icy.ogg
reversed,328,rubble,PACENOTE,SURFACE,RBR,Extended.ini,1,,rubble.ogg
reversed,329,ice,PACENOTE,SURFACE,RBR,Extended.ini,1,,ice.ogg
reversed,330,loose_gravel,PACENOTE,SURFACE,RBR,Extended.ini,1,,loose_gravel.ogg
reversed,340,crest,PACENOTE,OBSTACLES,RBR,Extended.ini,1,,crest.ogg
reversed,341,hollow,PACENOTE,ROAD,RBR,Extended.ini,1,,hollow.ogg
reversed,342,camber,PACENOTE,ROAD,RBR,Extended.ini,1,,camber.ogg
reversed,343,reverse_camber,PACENOTE,ROAD,RBR,Extended.ini,1,,reverse_camber.ogg
reversed,344,hole,PACENOTE,OBSTACLES,RBR,Extended.ini,1,,hole.ogg
reversed,345,ruts,PACENOTE,CAUTIONS,RBR,Extended.ini,1,,ruts.ogg
reversed,346,deepruts,PACENOTE,CAUTIONS,RBR,Extended.ini,1,,deepruts.ogg
reversed,347,border,PACENOTE,CAUTIONS,RBR,Extended.ini,1,,border.ogg
reversed,348,edge,PACENOTE,CAUTIONS,RBR,Extended.ini,1,,edge.ogg
reversed,349,curb,PACENOTE,CAUTIONS,RBR,Extended.ini,1,,curb.ogg
reversed,350,ditch,PACENOTE,CAUTIONS,RBR,Extended.ini,1,,ditch.ogg
reversed,351,junction,PACENOTE,LINE,RBR,Extended.ini,1,,junction.ogg
reversed,352,curve,PACENOTE,ROAD,RBR,Extended.ini,1,,curve.ogg
reversed,353,turn,PACENOTE,ROAD,RBR,Extended.ini,1,,turn.ogg
reversed,354,steep_drop,PACENOTE,CAUTIONS,RBR,Extended.ini,1,,steep_drop.ogg
reversed,355,bad_camber,PACENOTE,ROAD,RBR,Extended.ini,1,,bad_camber.ogg
reversed,356,shoulder,PACENOTE,CAUTIONS,RBR,Extended.ini,1,,shoulder.ogg
reversed,357,steep_hill,PACENOTE,CAUTIONS,RBR,Extended.ini,1,,steep_hill.ogg
reversed,358,steep_incline,PACENOTE,CAUTIONS,RBR,Extended.ini,1,,steep_incline.ogg
reversed,359,steep_slope,PACENOTE,CAUTIONS,RBR,Extended.ini,1,,steep_slope.ogg
reversed,361,dip,PACENOTE,OBSTACLES,RBR,Extended.ini,1,,dip.ogg
reversed,363,drops_left,PACENOTE,ROAD,RBR,Extended.ini,1,,drops_left.ogg
reversed,364,drops_right,PACENOTE,ROAD,RBR,Extended.ini,1,,drops_right.ogg
reversed,365,fork_left,PACENOTE,ROAD,RBR,Extended.ini,1,,fork_left.ogg
reversed,366,fork_right,PACENOTE,ROAD,RBR,Extended.ini,1,,fork_right.ogg
reversed,370,fence,PACENOTE,CONSTRUCTION,RBR,Extended.ini,1,,fence.ogg
reversed,371,wall,PACENOTE,CONSTRUCTION,RBR,Extended.ini,1,,wall.ogg
reversed,372,house,PACENOTE,CONSTRUCTION,RBR,Extended.ini,1,,house.ogg
reversed,373,tree,PACENOTE,OBSTACLES,RBR,Extended.ini,1,,tree.ogg
reversed,374,stump,PACENOTE,OBSTACLES,RBR,Extended.ini,1,,stump.ogg
reversed,375,mast,PACENOTE,CONSTRUCTION,RBR,Extended.ini,1,,mast.ogg
reversed,376,post,PACENOTE,CONSTRUCTION,RBR,Extended.ini,1,,post.ogg
reversed,377,island,PACENOTE,CONSTRUCTION,RBR,Extended.ini,1,,island.ogg
reversed,378,chicane,PACENOTE,CONSTRUCTION,RBR,Extended.ini,1,,chicane.ogg
reversed,379,stone,PACENOTE,OBSTACLES,RBR,Extended.ini,1,,stone.ogg
reversed,380,rock,PACENOTE,OBSTACLES,RBR,Extended.ini,1,,rock.ogg
reversed,381,tunnel,PACENOTE,OBSTACLES,RBR,Extended.ini,1,,tunnel.ogg
reversed,382,road,PACENOTE,CONSTRUCTION,RBR,Extended.ini,1,,road.ogg
reversed,383,walk,PACENOTE,CONSTRUCTION,RBR,Extended.ini,1,,walk.ogg
reversed,384,rails,PACENOTE,OBSTACLES,RBR,Extended.ini,1,,rails.ogg
reversed,385,sign,PACENOTE,OBSTACLES,RBR,Extended.ini,1,,sign.ogg
reversed,386,bush,PACENOTE,OBSTACLES,RBR,Extended.ini,1,,bush.ogg
reversed,387,path,PACENOTE,CONSTRUCTION,RBR,Extended.ini,1,,path.ogg
reversed,388,water,PACENOTE,OBSTACLES,RBR,Extended.ini,1,,water.ogg
reversed,389,puddle,PACENOTE,OBSTACLES,RBR,Extended.ini,1,,puddle.ogg
reversed,392,left_entry_chicane,PACENOTE,LINE,RBR,Extended.ini,1,,left_entry_chicane.ogg
reversed,393,right_entry_chicane,PACENOTE,LINE,RBR,Extended.ini,1,,right_entry_chicane.ogg
reversed,399,roundabout,PACENOTE,CONSTRUCTION,RBR,Extended.ini,1,,roundabout.ogg
reversed,400,through,PACENOTE,PREPOSITIONS,RBR,Extended.ini,1,,through.ogg
reversed,401,after,PACENOTE,PREPOSITIONS,RBR,Extended.ini,1,,after.ogg
reversed,402,near,PACENOTE,PREPOSITIONS,RBR,Extended.ini,1,,near.ogg
reversed,403,on,PACENOTE,PREPOSITIONS,RBR,Extended.ini,1,,on.ogg
reversed,404,until,PACENOTE,PREPOSITIONS,RBR,Extended.ini,1,,until.ogg
reversed,405,at,PACENOTE,PREPOSITIONS,RBR,Extended.ini,1,,at.ogg
reversed,406,before,PACENOTE,PREPOSITIONS,RBR,Extended.ini,1,,before.ogg
reversed,407,over,PACENOTE,PREPOSITIONS,RBR,Extended.ini,1,,over.ogg
reversed,408,in,PACENOTE,PREPOSITIONS,RBR,Extended.ini,1,,in.ogg
reversed,409,behind,PACENOTE,PREPOSITIONS,RBR,Extended.ini,1,,behind.ogg
reversed,410,for,PACENOTE,PREPOSITIONS,RBR,Extended.ini,1,,for.ogg
reversed,411,inside,PACENOTE,PREPOSITIONS,RBR,Extended.ini,1,,inside.ogg
reversed,412,outside,PACENOTE,PREPOSITIONS,RBR,Extended.ini,1,,outside.ogg
reversed,430,done,PACENOTE,LINKS,RBR,Extended.ini,1,,done.ogg
reversed,431,stop,PACENOTE,LINKS,RBR,Extended.ini,1,,stop.ogg
reversed,432,line,PACENOTE,LINE,RBR,Extended.ini,1,,line.ogg
reversed,443,wooden_fence,PACENOTE,CONSTRUCTION,RBR,Extended.ini,1,,wooden_fence.ogg
reversed,540,onto_gravel,PACENOTE,SURFACE,RBR,Extended.ini,1,,onto_gravel.ogg
reversed,541,onto_tarmac,PACENOTE,SURFACE,RBR,Extended.ini,1,,onto_tarmac.ogg
reversed,542,onto_concrete,PACENOTE,SURFACE,RBR,Extended.ini,1,,onto_concrete.ogg
reversed,544,onto_grit,PACENOTE,SURFACE,RBR,Extended.ini,1,,onto_grit.ogg
reversed,545,onto_snow,PACENOTE,SURFACE,RBR,Extended.ini,1,,onto_snow.ogg
reversed,546,wet,PACENOTE,CONDITION,RBR,Extended.ini,1,,wet.ogg
reversed,547,dry,PACENOTE,CONDITION,RBR,Extended.ini,1,,dry.ogg
reversed,548,damp,PACENOTE,CONDITION,RBR,Extended.ini,1,,damp.ogg
reversed,549,hold,PACENOTE,LINE,RBR,Extended.ini,1,,hold.ogg
reversed,550,take_speed,PACENOTE,DRIVING,RBR,Extended.ini,1,,take_speed.ogg
reversed,551,l_foot_braking,PACENOTE,ADDITIONAL,RBR,Extended.ini,1,,l_foot_braking.ogg
reversed,552,grip_off,PACENOTE,CONDITION,RBR,Extended.ini,1,,grip_off.ogg
reversed,553,grip,PACENOTE,CONDITION,RBR,Extended.ini,1,,grip.ogg
reversed,554,good_grip,PACENOTE,CONDITION,RBR,Extended.ini,1,,good_grip.ogg
reversed,555,to_sight_distance,PACENOTE,LINE,RBR,Extended.ini,1,,to_sight_distance.ogg
reversed,556,split_time,PACENOTE,LINKS,RBR,Extended.ini,1,,split_time.ogg
reversed,557,entry,PACENOTE,LINE,RBR,Extended.ini,1,,entry.ogg
reversed,2001,tightens6,PACENOTE,ADJECTIVES,RBR,Extended.ini,1,,tightens6.ogg
reversed,2002,tightens5,PACENOTE,ADJECTIVES,RBR,Extended.ini,1,,tightens5.ogg
reversed,2003,tightens4,PACENOTE,ADJECTIVES,RBR,Extended.ini,1,,tightens4.ogg
reversed,2004,tightens3,PACENOTE,ADJECTIVES,RBR,Extended.ini,1,,tightens3.ogg
reversed,2005,tightens2,PACENOTE,ADJECTIVES,RBR,Extended.ini,1,,tightens2.ogg
reversed,2006,tightens1,PACENOTE,ADJECTIVES,RBR,Extended.ini,1,,tightens1.ogg
reversed,2008,tosix,PACENOTE,ADJECTIVES,RBR,Extended.ini,1,,6.ogg
reversed,2009,tofive,PACENOTE,ADJECTIVES,RBR,Extended.ini,1,,5.ogg
reversed,2010,tofour,PACENOTE,ADJECTIVES,RBR,Extended.ini,1,,4.ogg
reversed,2011,tothree,PACENOTE,ADJECTIVES,RBR,Extended.ini,1,,3.ogg
reversed,2012,totwo,PACENOTE,ADJECTIVES,RBR,Extended.ini,1,,two_de.ogg
reversed,2013,toone,PACENOTE,ADJECTIVES,RBR,Extended.ini,1,,1.ogg
reversed,2015,tightenslate,PACENOTE,ADJECTIVES,RBR,Extended.ini,1,,tightenslate.ogg
reversed,2018,openstightens,PACENOTE,ADJECTIVES,RBR,Extended.ini,1,,openstightens.ogg
reversed,2019,tightensopens,PACENOTE,ADJECTIVES,RBR,Extended.ini,1,,tightensopens.ogg
reversed,2021,care_in,PACENOTE,CAUTIONS,RBR,Extended.ini,1,,carein.ogg
reversed,2022,care_out,PACENOTE,CAUTIONS,RBR,Extended.ini,1,,careout.ogg
reversed,2029,continuesovercrest,PACENOTE,OBSTACLES,RBR,Extended.ini,1,,continuesovercrest.ogg
reversed,2106,jumpfull,PACENOTE,OBSTACLES,RBR,Extended.ini,1,,jumpfull.ogg
reversed,2108,overjump,PACENOTE,OBSTACLES,RBR,Extended.ini,1,,overjump.ogg
reversed,2109,smallcrest,PACENOTE,OBSTACLES,RBR,Extended.ini,1,,smallcrest.ogg
reversed,3001,90_links,PACENOTE,CORNERS,RBR,Numeric.ini,1,,left_square.ogg
reversed,3010,90_rechts,PACENOTE,CORNERS,RBR,Numeric.ini,1,,right_square.ogg
numeric,-1,180,RANGE,EXTENDED,RBR,Extended.ini,1,180,180.ogg
numeric,-1,cut,PACENOTE,MODIFIER,RBR,Extended.ini,1,,cut.ogg
numeric,-1,60,RANGE,EXTENDED,RBR,Extended.ini,1,60,60.ogg
numeric,-1,300,RANGE,EXTENDED,RBR,Extended.ini,1,300,300.ogg
numeric,-1,500,RANGE,EXTENDED,RBR,Extended.ini,1,500,500.ogg
numeric,-1,onto,PACENOTE,LINKS,RBR,Extended.ini,1,,onto.ogg
numeric,-1,and,PACENOTE,LINKS,RBR,Extended.ini,1,,and.ogg
numeric,-1,900,RANGE,EXTENDED,RBR,Extended.ini,1,900,900.ogg
numeric,-1,150,RANGE,EXTENDED,RBR,Extended.ini,1,150,150.ogg
numeric,-1,caution_water,PACENOTE,CAUTIONS,RBR,Extended.ini,1,,caution_water.ogg
numeric,-1,600,RANGE,EXTENDED,RBR,Extended.ini,1,600,600.ogg
numeric,-1,100,RANGE,EXTENDED,RBR,Extended.ini,1,100,100.ogg
numeric,-1,50,RANGE,EXTENDED,RBR,Extended.ini,1,50,50.ogg
numeric,-1,80,RANGE,EXTENDED,RBR,Extended.ini,1,80,80.ogg
numeric,-1,30,RANGE,EXTENDED,RBR,Extended.ini,1,30,30.ogg
numeric,-1,tightensbad,PACENOTE,MODIFIER,RBR,Extended.ini,1,,tightensbad.ogg
numeric,-1,140,RANGE,EXTENDED,RBR,Extended.ini,1,140,140.ogg
numeric,-1,wideout,PACENOTE,MODIFIER,RBR,Extended.ini,1,,wideout.ogg
numeric,-1,into,PACENOTE,LINKS,RBR,Extended.ini,1,,into.ogg
numeric,-1,350,RANGE,EXTENDED,RBR,Extended.ini,1,350,350.ogg
numeric,-1,maybe,PACENOTE,MODIFIER,RBR,Extended.ini,1,,maybe.ogg
numeric,-1,1000,RANGE,EXTENDED,RBR,Extended.ini,1,1000,1000.ogg
numeric,-1,700,RANGE,EXTENDED,RBR,Extended.ini,1,700,700.ogg
numeric,-1,long,PACENOTE,MODIFIER,RBR,Extended.ini,1,,long.ogg
numeric,-1,120,RANGE,EXTENDED,RBR,Extended.ini,1,120,120.ogg
numeric,-1,400,RANGE,EXTENDED,RBR,Extended.ini,1,400,400.ogg
numeric,-1,450,RANGE,EXTENDED,RBR,Extended.ini,1,450,450.ogg
numeric,-1,200,RANGE,EXTENDED,RBR,Extended.ini,1,200,200.ogg
numeric,-1,dontcut,PACENOTE,MODIFIER,RBR,Extended.ini,1,,dontcut.ogg
numeric,-1,narrows,PACENOTE,MODIFIER,RBR,Extended.ini,1,,narrows.ogg
numeric,-1,250,RANGE,EXTENDED,RBR,Extended.ini,1,250,250.ogg
numeric,-1,160,RANGE,EXTENDED,RBR,Extended.ini,1,160,160.ogg
numeric,-1,800,RANGE,EXTENDED,RBR,Extended.ini,1,800,800.ogg
numeric,-1,40,RANGE,EXTENDED,RBR,Extended.ini,1,40,40.ogg
numeric,-1,70,RANGE,EXTENDED,RBR,Extended.ini,1,70,70.ogg
numeric,-1,tightens,PACENOTE,MODIFIER,RBR,Extended.ini,1,,tightens.ogg
numeric,0,one_left,PACENOTE,CORNERS,RBR,Numeric.ini,1,,hairpin_left.ogg
numeric,1,square_left,PACENOTE,CORNERS,RBR,Numeric.ini,1,,two_left_de.ogg
numeric,2,three_left,PACENOTE,CORNERS,RBR,Numeric.ini,1,,three_left.ogg
numeric,3,four_left,PACENOTE,CORNERS,RBR,Numeric.ini,1,,four_left.ogg
numeric,4,five_left,PACENOTE,CORNERS,RBR,Numeric.ini,1,,five_left.ogg
numeric,5,six_left,PACENOTE,CORNERS,RBR,Numeric.ini,1,,six_left.ogg
numeric,6,six_right,PACENOTE,CORNERS,RBR,Numeric.ini,1,,six_right.ogg
numeric,7,five_right,PACENOTE,CORNERS,RBR,Numeric.ini,1,,five_right.ogg
numeric,8,four_right,PACENOTE,CORNERS,RBR,Numeric.ini,1,,four_right.ogg
numeric,9,three_right,PACENOTE,CORNERS,RBR,Numeric.ini,1,,three_right.ogg
numeric,10,square_right,PACENOTE,CORNERS,RBR,Numeric.ini,1,,two_right_de.ogg
numeric,11,one_right,PACENOTE,CORNERS,RBR,Numeric.ini,1,,hairpin_right.ogg
numeric,12,twisty,PACENOTE,LINE,RBR,Extended.ini,1,,twisty.ogg
numeric,14,narrows,PACENOTE,ADDITIONAL,RBR,Extended.ini,1,,narrows.ogg
numeric,15,wideout,PACENOTE,ADDITIONAL,RBR,Extended.ini,1,,wideout.ogg
numeric,16,overcrest,PACENOTE,OBSTACLES,RBR,Extended.ini,1,,overcrest.ogg
numeric,17,ford,PACENOTE,OBSTACLES,RBR,Extended.ini,1,,ford.ogg
numeric,18,care,PACENOTE,CAUTIONS,RBR,Extended.ini,1,,care.ogg
numeric,19,bump,PACENOTE,OBSTACLES,RBR,Extended.ini,1,,bump.ogg
numeric,20,jump,PACENOTE,OBSTACLES,RBR,Extended.ini,1,,jump.ogg
numeric,22,finish,PACENOTE,LINKS,RBR,Extended.ini,1,,finish.ogg
numeric,25,flat_right,PACENOTE,CORNERS,RBR,Numeric.ini,1,,flat_right.ogg
numeric,26,flat_left,PACENOTE,CORNERS,RBR,Numeric.ini,1,,flat_left.ogg
numeric,27,bridge,PACENOTE,OBSTACLES,RBR,Extended.ini,1,,bridge.ogg
numeric,28,gostraight,PACENOTE,LINE,RBR,Extended.ini,1,,gostraight.ogg
numeric,29,keepright,PACENOTE,LINE,RBR,Extended.ini,1,,keepright.ogg
numeric,30,keepleft,PACENOTE,LINE,RBR,Extended.ini,1,,keepleft.ogg
numeric,31,keepmiddle,PACENOTE,LINE,RBR,Extended.ini,1,,keepmiddle.ogg
numeric,32,caution,PACENOTE,CAUTIONS,RBR,Extended.ini,1,,caution.ogg
numeric,102,two_left,PACENOTE,CORNERS,RBR,Numeric.ini,1,,one_left.ogg
numeric,112,two_right,PACENOTE,CORNERS,RBR,Numeric.ini,1,,one_right.ogg
numeric,120,left,PACENOTE,CORNERS,RBR,Numeric.ini,1,,left.ogg
numeric,121,right,PACENOTE,CORNERS,RBR,Numeric.ini,1,,right.ogg
numeric,122,right_into,PACENOTE,CORNERS,RBR,Numeric.ini,1,,right_into.ogg
numeric,123,left_into,PACENOTE,CORNERS,RBR,Numeric.ini,1,,left_into.ogg
numeric,124,right_left,PACENOTE,CORNERS,RBR,Numeric.ini,1,,right_left.ogg
numeric,125,left_right,PACENOTE,CORNERS,RBR,Numeric.ini,1,,left_right.ogg
numeric,126,right_around,PACENOTE,CORNERS,RBR,Numeric.ini,1,,right_around.ogg
numeric,127,left_around,PACENOTE,CORNERS,RBR,Numeric.ini,1,,left_around.ogg
numeric,200,over_bridge,PACENOTE,OBSTACLES,RBR,Extended.ini,1,,over_bridge.ogg
numeric,201,over_rails,PACENOTE,OBSTACLES,RBR,Extended.ini,1,,over_rails.ogg
numeric,202,over_railway,PACENOTE,OBSTACLES,RBR,Extended.ini,1,,over_railway.ogg
numeric,211,deepcut,PACENOTE,LINE,RBR,Extended.ini,1,,deepcut.ogg
numeric,212,fullcut,PACENOTE,LINE,RBR,Extended.ini,1,,fullcut.ogg
numeric,214,full,PACENOTE,DRIVING,RBR,Extended.ini,1,,full.ogg
numeric,215,go_full,PACENOTE,DRIVING,RBR,Extended.ini,1,,go_full.ogg
numeric,216,flatout,PACENOTE,DRIVING,RBR,Extended.ini,1,,flatout.ogg
numeric,217,brake,PACENOTE,CAUTIONS,RBR,Extended.ini,1,,brake.ogg
numeric,218,light_cut,PACENOTE,LINE,RBR,Extended.ini,1,,light_cut.ogg
numeric,219,handbrake,PACENOTE,DRIVING,RBR,Extended.ini,1,,handbrake.ogg
numeric,220,keep_in,PACENOTE,LINE,RBR,Extended.ini,1,,keep_in.ogg
numeric,221,keep_out,PACENOTE,LINE,RBR,Extended.ini,1,,keep_out.ogg
