style,id,name,type,category,package,ini,sound_count,translation,sound
reversed,16,overcrest,PACENOTE,OBSTACLES,RBR,Extended.ini,1,Over Crest,yli_nypyn.ogg
reversed,17,ford,PACENOTE,OBSTACLES,RBR,Extended.ini,1,Water,vetta.ogg
reversed,18,care,PACENOTE,CAUTIONS,RBR,Extended.ini,1,Care,varo1.ogg
reversed,19,bump,PACENOTE,OBSTACLES,RBR,Extended.ini,1,Bump,pomppu.ogg
reversed,20,jump,PACENOTE,OBSTACLES,RBR,Extended.ini,2,Jump,hyppy1.ogg
reversed,20,jump,PACENOTE,OBSTACLES,RBR,Extended.ini,2,Jump,hyppy2.ogg
reversed,22,finish,PACENOTE,LINKS,RBR,Extended.ini,1,Finish,maali.ogg
reversed,25,flat_right,PACENOTE,CORNERS,RBR,Numeric.ini,2,Right Flat,oikee_tays1.ogg
reversed,25,flat_right,PACENOTE,CORNERS,RBR,Numeric.ini,2,Right Flat,oikee_tays2.ogg
reversed,26,flat_left,PACENOTE,CORNERS,RBR,Numeric.ini,2,Left Flat,vasen_tays1.ogg
reversed,26,flat_left,PACENOTE,CORNERS,RBR,Numeric.ini,2,Left Flat,vasen_tays2.ogg
reversed,27,bridge,PACENOTE,OBSTACLES,RBR,Extended.ini,1,Bridge,silta.ogg
reversed,28,gostraight,PACENOTE,LINE,RBR,Extended.ini,1,Go Straight,suoraan.ogg
reversed,29,keepright,PACENOTE,LINE,RBR,Extended.ini,1,Keep Right,oikee_laita.ogg
reversed,30,keepleft,PACENOTE,LINE,RBR,Extended.ini,1,Keep Left,vasen_laita.ogg
reversed,31,keepmiddle,PACENOTE,LINE,RBR,Extended.ini,2,Keep Middle,keskelta1.ogg
reversed,31,keepmiddle,PACENOTE,LINE,RBR,Extended.ini,2,Keep Middle,keskelta2.ogg
reversed,32,caution,PACENOTE,CAUTIONS,RBR,Extended.ini,1,Caution,huomio.ogg
reversed,102,two_left,PACENOTE,CORNERS,RBR,Numeric.ini,2,Left 1,vasen_yks1.ogg
reversed,102,two_left,PACENOTE,CORNERS,RBR,Numeric.ini,2,Left 1,vasen_yks2.ogg
reversed,112,two_right,PACENOTE,CORNERS,RBR,Numeric.ini,2,Right 1,oikee_yks1.ogg
reversed,112,two_right,PACENOTE,CORNERS,RBR,Numeric.ini,2,Right 1,oikee_yks2.ogg
reversed,200,over_bridge,PACENOTE,OBSTACLES,RBR,Extended.ini,1,SILLAN YLI,silta.ogg
reversed,201,over_rails,PACENOTE,OBSTACLES,RBR,Extended.ini,1,RAITEIDEN YLI,raiteet.ogg
reversed,202,over_railway,PACENOTE,OBSTACLES,RBR,Extended.ini,1,RAITEIDEN YLI,raiteet.ogg
reversed,212,fullcut,PACENOTE,LINE,RBR,Extended.ini,1,Full Cut,leikkaa.ogg
reversed,217,brake,PACENOTE,CAUTIONS,RBR,Extended.ini,2,Brake,jarru1.ogg
reversed,217,brake,PACENOTE,CAUTIONS,RBR,Extended.ini,2,Brake,jarru2.ogg
reversed,220,keep_in,PACENOTE,LINE,RBR,Extended.ini,1,Keep In,pida1.ogg
reversed,220,keep_in,PACENOTE,LINE,RBR,Extended.ini,1,Keep In,pida2.ogg
reversed,221,keep_out,PACENOTE,LINE,RBR,Extended.ini,1,Keep Out,ulkoo.ogg
reversed,230,minus,PACENOTE,ADDITIONAL,RBR,Extended.ini,1,Minus,miinus.ogg
reversed,232,plus,PACENOTE,ADDITIONAL,RBR,Extended.ini,1,Plus,plus.ogg
reversed,234,early,PACENOTE,ADDITIONAL,RBR,Extended.ini,1,Early,alussa.ogg
reversed,235,late,PACENOTE,ADDITIONAL,RBR,Extended.ini,1,Late,lopussa.ogg
reversed,236,easy,PACENOTE,ADDITIONAL,RBR,Extended.ini,1,Easy,helppo1.ogg
reversed,240,hard,PACENOTE,ADDITIONAL,RBR,Extended.ini,2,Hard,paha1.ogg
reversed,240,hard,PACENOTE,ADDITIONAL,RBR,Extended.ini,2,Hard,paha2.ogg
reversed,249,sharp,PACENOTE,ADDITIONAL,RBR,Extended.ini,2,Sharp,terava1.ogg
reversed,249,sharp,PACENOTE,ADDITIONAL,RBR,Extended.ini,2,Sharp,terava2.ogg
reversed,250,round,PACENOTE,ADDITIONAL,RBR,Extended.ini,1,Round,pyoree.ogg
reversed,251,tight,PACENOTE,ADDITIONAL,RBR,Extended.ini,1,Tight,ahdas.ogg
reversed,260,uphill,PACENOTE,LINE,RBR,Extended.ini,2,Up,ylos1.ogg
reversed,260,uphill,PACENOTE,LINE,RBR,Extended.ini,2,Up,ylos2.ogg
reversed,261,downhill,PACENOTE,LINE,RBR,Extended.ini,2,Down,alas1.ogg
reversed,261,downhill,PACENOTE,LINE,RBR,Extended.ini,2,Down,alas2.ogg
reversed,263,longlong,PACENOTE,ADDITIONAL,RBR,Extended.ini,1,Very Long,tosi_pitka.ogg
reversed,264,short,PACENOTE,ADDITIONAL,RBR,Extended.ini,1,Short,lyhyt.ogg
reversed,268,slippery,PACENOTE,CAUTIONS,RBR,Extended.ini,1,Slippy,liukas.ogg
reversed,274,very_long,PACENOTE,ADDITIONAL,RBR,Extended.ini,1,Very Long,tosi_pitka.ogg
reversed,277,slippy,PACENOTE,CAUTIONS,RBR,Extended.ini,1,,liukas.ogg
reversed,298,opens,PACENOTE,ADJECTIVES,RBR,Extended.ini,1,Opens,aukee1.ogg
reversed,299,fakes,PACENOTE,CAUTIONS,RBR,Extended.ini,1,Deceptive,hamaa.ogg
reversed,300,bumps,PACENOTE,OBSTACLES,RBR,Extended.ini,2,Bumps,pomppuja1.ogg
reversed,300,bumps,PACENOTE,OBSTACLES,RBR,Extended.ini,2,Bumps,pomppuja2.ogg
reversed,303,double_caution,PACENOTE,CAUTIONS,RBR,Extended.ini,1,Danger,huomio_huomio.ogg
reversed,304,triple_caution,PACENOTE,CAUTIONS,RBR,Extended.ini,1,TRIPLE CAUTION,huomio_huomio.ogg
reversed,320,gravel,PACENOTE,SURFACE,RBR,Extended.ini,1,Gravel,soralle.ogg
reversed,321,tarmac,PACENOTE,SURFACE,RBR,Extended.ini,1,Tarmac,asfaltille.ogg
reversed,322,concrete,PACENOTE,SURFACE,RBR,Extended.ini,1,Concrete,betonille.ogg
reversed,325,snow,PACENOTE,SURFACE,RBR,Extended.ini,1,Snow,lumelle.ogg
reversed,340,crest,PACENOTE,OBSTACLES,RBR,Extended.ini,1,Crest,nyppy.ogg
reversed,344,hole,PACENOTE,OBSTACLES,RBR,Extended.ini,2,Hole,reika1.ogg
reversed,344,hole,PACENOTE,OBSTACLES,RBR,Extended.ini,2,Hole,reika2.ogg
reversed,345,ruts,PACENOTE,CAUTIONS,RBR,Extended.ini,1,Ruts,urat.ogg
reversed,346,deepruts,PACENOTE,CAUTIONS,RBR,Extended.ini,1,DEEP RUTS,urat.ogg
reversed,351,junction,PACENOTE,LINE,RBR,Extended.ini,2,Junction,risteys1.ogg
reversed,351,junction,PACENOTE,LINE,RBR,Extended.ini,2,Junction,risteys2.ogg
reversed,361,dip,PACENOTE,OBSTACLES,RBR,Extended.ini,1,Dip,notko.ogg
reversed,381,tunnel,PACENOTE,OBSTACLES,RBR,Extended.ini,1,Tunnel,tunneli.ogg
reversed,384,rails,PACENOTE,OBSTACLES,RBR,Extended.ini,1,Rails,raiteet.ogg
reversed,388,water,PACENOTE,OBSTACLES,RBR,Extended.ini,1,VETTÄ,vetta.ogg
reversed,389,puddle,PACENOTE,OBSTACLES,RBR,Extended.ini,1,LÄTÄKKÖ,vetta.ogg
reversed,392,left_entry_chicane,PACENOTE,LINE,RBR,Extended.ini,1,Left Entry Chicane,shikaani_vasemmalta.ogg
reversed,393,right_entry_chicane,PACENOTE,LINE,RBR,Extended.ini,1,Right Entry Chicane,shikaani_oikeelta.ogg
reversed,411,inside,PACENOTE,ADDITIONAL,RBR,Extended.ini,1,Inside,sisalla.ogg
reversed,412,outside,PACENOTE,ADDITIONAL,RBR,Extended.ini,1,Outside,ulkona.ogg
reversed,540,onto_gravel,PACENOTE,SURFACE,RBR,Extended.ini,1,On Gravel,soralle.ogg
reversed,541,onto_tarmac,PACENOTE,SURFACE,RBR,Extended.ini,1,On Tarmac,asfaltille.ogg
reversed,542,onto_concrete,PACENOTE,SURFACE,RBR,Extended.ini,1,On Concrete,betonille.ogg
reversed,545,onto_snow,PACENOTE,SURFACE,RBR,Extended.ini,1,On Snow,lumelle.ogg
reversed,549,hold,PACENOTE,LINE,RBR,Extended.ini,2,Hold,pida1.ogg
reversed,549,hold,PACENOTE,LINE,RBR,Extended.ini,2,Hold,pida2.ogg
reversed,551,l_foot_braking,PACENOTE,ADDITIONAL,RBR,Extended.ini,1,Tie,sido.ogg
reversed,2001,tightenstosix,PACENOTE,ADJECTIVES,RBR,Extended.ini,1,Tightens 6,kirraa_kuueks.ogg
reversed,2002,tightenstofive,PACENOTE,ADJECTIVES,RBR,Extended.ini,1,Tightens 5,kirraa_viieks.ogg
reversed,2003,tightenstofour,PACENOTE,ADJECTIVES,RBR,Extended.ini,1,Tightens 4,kirraa_neljaks.ogg
reversed,2004,tightenstothree,PACENOTE,ADJECTIVES,RBR,Extended.ini,1,Tightens 3,kirraa_kolmeks.ogg
reversed,2005,tightenstotwo,PACENOTE,ADJECTIVES,RBR,Extended.ini,1,Tightens 2,kirraa_kaheks.ogg
reversed,2006,tightenstoone,PACENOTE,ADJECTIVES,RBR,Extended.ini,1,Tightens 1,kirraa_yheks.ogg
reversed,2007,tightenstoacute,PACENOTE,ADJECTIVES,RBR,Extended.ini,1,Tightens HP,kirraa_tiukaks.ogg
reversed,2008,tosix,PACENOTE,ADJECTIVES,RBR,Extended.ini,1,6,_kuueks.ogg
reversed,2009,tofive,PACENOTE,ADJECTIVES,RBR,Extended.ini,1,5,_viieks.ogg
reversed,2010,tofour,PACENOTE,ADJECTIVES,RBR,Extended.ini,1,4,_neljaks.ogg
reversed,2011,tothree,PACENOTE,ADJECTIVES,RBR,Extended.ini,1,3,_kolmeks.ogg
reversed,2012,totwo,PACENOTE,ADJECTIVES,RBR,Extended.ini,1,2,_kaheks.ogg
reversed,2013,toone,PACENOTE,ADJECTIVES,RBR,Extended.ini,1,1,_yheks.ogg
reversed,2014,toacute,PACENOTE,ADJECTIVES,RBR,Extended.ini,1,HP,_tiukaks.ogg
reversed,2015,tightenslate,PACENOTE,ADJECTIVES,RBR,Extended.ini,1,Tightens Late,kirraa_lopussa.ogg
reversed,2016,dontcutearly,PACENOTE,LINE,RBR,Extended.ini,1,Don't Cut Early,ala_alussa.ogg
reversed,2017,dontcutlate,PACENOTE,LINE,RBR,Extended.ini,1,Don't Cut Late,ala_lopussa.ogg
reversed,2018,openstightens,PACENOTE,ADJECTIVES,RBR,Extended.ini,1,Opens Tightens,aukee_kirraa.ogg
reversed,2019,tightensopens,PACENOTE,ADJECTIVES,RBR,Extended.ini,1,Tightens Opens,kirraa_aukee.ogg
reversed,2020,roiku,PACENOTE,LINE,RBR,Extended.ini,1,Hang,roiku.ogg
reversed,2021,carein,PACENOTE,CAUTIONS,RBR,Extended.ini,1,Care In,varo_sisalla.ogg
reversed,2022,careout,PACENOTE,CAUTIONS,RBR,Extended.ini,1,Care Out,varo_ulkona.ogg
reversed,2023,hae,PACENOTE,LINE,RBR,Extended.ini,2,Line,hae1.ogg
reversed,2023,hae,PACENOTE,LINE,RBR,Extended.ini,2,Line,hae2.ogg
reversed,2024,todip,PACENOTE,OBSTACLES,RBR,Extended.ini,1,TODIP,notko.ogg
reversed,2029,continuesovercrest,PACENOTE,OBSTACLES,RBR,Extended.ini,1,Continues Over Crest,jatkuu_yli_nypyn.ogg
reversed,2030,immediate,PACENOTE,LINKS,RBR,Extended.ini,2,Immediate,heti1.ogg
reversed,2030,immediate,PACENOTE,LINKS,RBR,Extended.ini,2,Immediate,heti2.ogg
reversed,2100,vasemmalta,PACENOTE,LINE,RBR,Extended.ini,1,Keep Left,vasen_laita.ogg
reversed,2101,oikeelta,PACENOTE,LINE,RBR,Extended.ini,1,Keep Right,oikee_laita.ogg
reversed,2102,double,PACENOTE,ADDITIONAL,RBR,Extended.ini,3,Double,tupla1.ogg
reversed,2102,double,PACENOTE,ADDITIONAL,RBR,Extended.ini,3,Double,tupla2.ogg
reversed,2102,double,PACENOTE,ADDITIONAL,RBR,Extended.ini,3,Double,tupla3.ogg
reversed,2103,half_long,PACENOTE,ADDITIONAL,RBR,Extended.ini,1,Half Long,puolipitka1.ogg
reversed,2105,to_finish,PACENOTE,LINKS,RBR,Extended.ini,1,To Finish,maaliin1.ogg
reversed,2106,jump_flat,PACENOTE,OBSTACLES,RBR,Extended.ini,2,Jump Flat,hyppytays1.ogg
reversed,2106,jump_flat,PACENOTE,OBSTACLES,RBR,Extended.ini,2,Jump Flat,hyppytays2.ogg
reversed,2107,jump_bind,PACENOTE,OBSTACLES,RBR,Extended.ini,2,Jump Tie,hyppysido1.ogg
reversed,2107,jump_bind,PACENOTE,OBSTACLES,RBR,Extended.ini,2,Jump Tie,hyppysido2.ogg
reversed,2108,over_jump,PACENOTE,OBSTACLES,RBR,Extended.ini,2,Over Jump,hypynyli1.ogg
reversed,2108,over_jump,PACENOTE,OBSTACLES,RBR,Extended.ini,2,Over Jump,hypynyli2.ogg
reversed,2109,small_crest,PACENOTE,OBSTACLES,RBR,Extended.ini,2,Small Crest,pikkunyppy1.ogg
reversed,2109,small_crest,PACENOTE,OBSTACLES,RBR,Extended.ini,2,Small Crest,pikkunyppy2.ogg
descriptive,-1,200,RANGE,EXTENDED,RBR,Extended.ini,1,200,200_1.ogg
descriptive,-1,50,RANGE,EXTENDED,RBR,Extended.ini,1,50,50_1.ogg
descriptive,-1,30,RANGE,EXTENDED,RBR,Extended.ini,1,30,30_1.ogg
descriptive,-1,maybe,PACENOTE,MODIFIER,RBR,Extended.ini,1,Maybe,ehka1.ogg
descriptive,-1,maybe,PACENOTE,ADDITIONAL,RBR,Extended.ini,1,Maybe,ehka1.ogg
descriptive,-1,maybe,PACENOTE,ADDITIONAL,RBR,Extended.ini,1,Maybe,ehka2.ogg
descriptive,-1,800,RANGE,EXTENDED,RBR,Extended.ini,1,800,800.ogg
descriptive,-1,180,RANGE,EXTENDED,RBR,Extended.ini,1,180,180_1.ogg
descriptive,-1,long,PACENOTE,MODIFIER,RBR,Extended.ini,1,Long,pitka.ogg
descriptive,-1,100,RANGE,EXTENDED,RBR,Extended.ini,1,100,100_1.ogg
descriptive,-1,60,RANGE,EXTENDED,RBR,Extended.ini,1,60,60_1.ogg
descriptive,-1,wideout,PACENOTE,MODIFIER,RBR,Extended.ini,1,Widens,levenee.ogg
descriptive,-1,400,RANGE,EXTENDED,RBR,Extended.ini,1,400,400_1.ogg
descriptive,-1,tightensbad,PACENOTE,ADJECTIVES,RBR,Extended.ini,2,Tightens Bad,kirraa_kirraa.ogg
descriptive,-1,tightensbad,PACENOTE,ADJECTIVES,RBR,Extended.ini,2,Tightens Bad,kirraa_kirraa_2.ogg
descriptive,-1,120,RANGE,EXTENDED,RBR,Extended.ini,1,120,120_1.ogg
descriptive,-1,dontcut,PACENOTE,MODIFIER,RBR,Extended.ini,1,Don't Cut,ala.ogg
descriptive,-1,into,PACENOTE,LINKS,RBR,Extended.ini,2,Into,into1.ogg
descriptive,-1,into,PACENOTE,LINKS,RBR,Extended.ini,2,Into,into2.ogg
descriptive,-1,700,RANGE,EXTENDED,RBR,Extended.ini,1,700,700.ogg
descriptive,-1,40,RANGE,EXTENDED,RBR,Extended.ini,1,40,40_1.ogg
descriptive,-1,narrows,PACENOTE,MODIFIER,RBR,Extended.ini,1,Narrows,sumppu.ogg
descriptive,-1,350,RANGE,EXTENDED,RBR,Extended.ini,1,350,350_1.ogg
descriptive,-1,450,RANGE,EXTENDED,RBR,Extended.ini,1,450,450_1.ogg
descriptive,-1,cut,PACENOTE,MODIFIER,RBR,Extended.ini,1,Cut,sisalta.ogg
descriptive,-1,160,RANGE,EXTENDED,RBR,Extended.ini,1,160,160_1.ogg
descriptive,-1,500,RANGE,EXTENDED,RBR,Extended.ini,1,500,500_1.ogg
descriptive,-1,80,RANGE,EXTENDED,RBR,Extended.ini,1,80,80_1.ogg
descriptive,-1,and,PACENOTE,LINKS,RBR,Extended.ini,2,And,jatkuu1.ogg
descriptive,-1,and,PACENOTE,LINKS,RBR,Extended.ini,2,And,jatkuu2.ogg
descriptive,-1,140,RANGE,EXTENDED,RBR,Extended.ini,1,140,140_1.ogg
descriptive,-1,onto,PACENOTE,LINKS,RBR,Extended.ini,1,Onto,onto.ogg
descriptive,-1,70,RANGE,EXTENDED,RBR,Extended.ini,1,70,70_1.ogg
descriptive,-1,150,RANGE,EXTENDED,RBR,Extended.ini,1,150,150_1.ogg
descriptive,-1,tightens,PACENOTE,MODIFIER,RBR,Extended.ini,1,Tightens,kirraa1.ogg
descriptive,-1,tightensbad,PACENOTE,MODIFIER,RBR,Extended.ini,2,Double Tightens,kirraa_kirraa.ogg
descriptive,-1,tightensbad,PACENOTE,MODIFIER,RBR,Extended.ini,2,Double Tightens,kirraa_kirraa_2.ogg
descriptive,-1,600,RANGE,EXTENDED,RBR,Extended.ini,1,600,600.ogg
descriptive,-1,caution_water,PACENOTE,CAUTIONS,RBR,Extended.ini,1,Caution Water,huomio_vetta.ogg
descriptive,-1,900,RANGE,EXTENDED,RBR,Extended.ini,1,900,900.ogg
descriptive,-1,250,RANGE,EXTENDED,RBR,Extended.ini,1,250,250_1.ogg
descriptive,-1,300,RANGE,EXTENDED,RBR,Extended.ini,1,300,300_1.ogg
descriptive,-1,1000,RANGE,EXTENDED,RBR,Extended.ini,1,1000,1000.ogg
descriptive,0,hairpin_left,PACENOTE,CORNERS,RBR,Descriptive.ini,2,HP Left,vasen_serpo1.ogg
descriptive,0,hairpin_left,PACENOTE,CORNERS,RBR,Descriptive.ini,2,HP Left,vasen_serpo2.ogg
descriptive,1,square_left,PACENOTE,CORNERS,RBR,Descriptive.ini,2,Square Left,vasen_90_1.ogg
descriptive,1,square_left,PACENOTE,CORNERS,RBR,Descriptive.ini,2,Square Left,vasen_90_2.ogg
descriptive,2,kleft,PACENOTE,CORNERS,RBR,Descriptive.ini,2,K Left,vasen_koo1.ogg
descriptive,2,kleft,PACENOTE,CORNERS,RBR,Descriptive.ini,2,K Left,vasen_koo2.ogg
descriptive,3,mediumleft,PACENOTE,CORNERS,RBR,Descriptive.ini,2,Medium Left,vasen_nopee1.ogg
descriptive,3,mediumleft,PACENOTE,CORNERS,RBR,Descriptive.ini,2,Medium Left,vasen_nopee2.ogg
descriptive,4,fastleft,PACENOTE,CORNERS,RBR,Descriptive.ini,2,Fast Left,vasen_eri1.ogg
descriptive,4,fastleft,PACENOTE,CORNERS,RBR,Descriptive.ini,2,Fast Left,vasen_eri2.ogg
descriptive,5,easyleft,PACENOTE,CORNERS,RBR,Descriptive.ini,2,Slight Left,vasen_helppo1.ogg
descriptive,5,easyleft,PACENOTE,CORNERS,RBR,Descriptive.ini,2,Slight Left,vasen_helppo2.ogg
descriptive,6,easyright,PACENOTE,CORNERS,RBR,Descriptive.ini,2,Slight Right,oikee_helppo1.ogg
descriptive,6,easyright,PACENOTE,CORNERS,RBR,Descriptive.ini,2,Slight Right,oikee_helppo2.ogg
descriptive,7,fastright,PACENOTE,CORNERS,RBR,Descriptive.ini,2,Fast Right,oikee_eri1.ogg
descriptive,7,fastright,PACENOTE,CORNERS,RBR,Descriptive.ini,2,Fast Right,oikee_eri2.ogg
descriptive,8,mediumright,PACENOTE,CORNERS,RBR,Descriptive.ini,2,Medium Right,oikee_nopee1.ogg
descriptive,8,mediumright,PACENOTE,CORNERS,RBR,Descriptive.ini,2,Medium Right,oikee_nopee2.ogg
descriptive,9,kright,PACENOTE,CORNERS,RBR,Descriptive.ini,2,K Right,oikee_koo1.ogg
descriptive,9,kright,PACENOTE,CORNERS,RBR,Descriptive.ini,2,K Right,oikee_koo2.ogg
descriptive,10,square_right,PACENOTE,CORNERS,RBR,Descriptive.ini,2,Square Right,oikee_90_1.ogg
descriptive,10,square_right,PACENOTE,CORNERS,RBR,Descriptive.ini,2,Square Right,oikee_90_2.ogg
descriptive,11,hairpin_right,PACENOTE,CORNERS,RBR,Descriptive.ini,2,HP Right,oikee_serpo1.ogg
descriptive,11,hairpin_right,PACENOTE,CORNERS,RBR,Descriptive.ini,2,HP Right,oikee_serpo2.ogg
descriptive,12,twisty,PACENOTE,LINE,RBR,Extended.ini,1,Twisty,suoraksi.ogg
descriptive,14,narrows,PACENOTE,ADDITIONAL,RBR,Extended.ini,1,Narrows,sumppu.ogg
descriptive,15,wideout,PACENOTE,ADDITIONAL,RBR,Extended.ini,1,Widens,levenee.ogg
descriptive,16,overcrest,PACENOTE,OBSTACLES,RBR,Extended.ini,1,Over Crest,yli_nypyn.ogg
descriptive,17,ford,PACENOTE,OBSTACLES,RBR,Extended.ini,1,Water,vetta.ogg
descriptive,18,care,PACENOTE,CAUTIONS,RBR,Extended.ini,1,Care,varo1.ogg
descriptive,19,bump,PACENOTE,OBSTACLES,RBR,Extended.ini,1,Bump,pomppu.ogg
descriptive,20,jump,PACENOTE,OBSTACLES,RBR,Extended.ini,2,Jump,hyppy1.ogg
descriptive,20,jump,PACENOTE,OBSTACLES,RBR,Extended.ini,2,Jump,hyppy2.ogg
descriptive,22,finish,PACENOTE,LINKS,RBR,Extended.ini,1,Finish,maali.ogg
descriptive,25,flat_right,PACENOTE,CORNERS,RBR,Descriptive.ini,2,Flat Right,oikee_tays1.ogg
descriptive,25,flat_right,PACENOTE,CORNERS,RBR,Descriptive.ini,2,Flat Right,oikee_tays2.ogg
descriptive,26,flat_left,PACENOTE,CORNERS,RBR,Descriptive.ini,2,Flat Left,vasen_tays1.ogg
descriptive,26,flat_left,PACENOTE,CORNERS,RBR,Descriptive.ini,2,Flat Left,vasen_tays2.ogg
descriptive,27,bridge,PACENOTE,OBSTACLES,RBR,Extended.ini,1,Bridge,silta.ogg
descriptive,28,gostraight,PACENOTE,LINE,RBR,Extended.ini,1,Go Straight,suoraan.ogg
descriptive,29,keepright,PACENOTE,LINE,RBR,Extended.ini,1,Keep Right,oikee_laita.ogg
descriptive,30,keepleft,PACENOTE,LINE,RBR,Extended.ini,1,Keep Left,vasen_laita.ogg
descriptive,31,keepmiddle,PACENOTE,LINE,RBR,Extended.ini,2,Keep Middle,keskelta1.ogg
descriptive,31,keepmiddle,PACENOTE,LINE,RBR,Extended.ini,2,Keep Middle,keskelta2.ogg
descriptive,32,caution,PACENOTE,CAUTIONS,RBR,Extended.ini,1,Caution,huomio.ogg
descriptive,102,two_left,PACENOTE,CORNERS,RBR,Descriptive.ini,2,Slow Left,vasen_hidas1.ogg
descriptive,102,two_left,PACENOTE,CORNERS,RBR,Descriptive.ini,2,Slow Left,vasen_hidas2.ogg
descriptive,112,two_right,PACENOTE,CORNERS,RBR,Descriptive.ini,2,Slow Right,oikee_hidas1.ogg
descriptive,112,two_right,PACENOTE,CORNERS,RBR,Descriptive.ini,2,Slow Right,oikee_hidas2.ogg
descriptive,200,over_bridge,PACENOTE,OBSTACLES,RBR,Extended.ini,1,SILLAN YLI,silta.ogg
descriptive,201,over_rails,PACENOTE,OBSTACLES,RBR,Extended.ini,1,RAITEIDEN YLI,raiteet.ogg
descriptive,202,over_railway,PACENOTE,OBSTACLES,RBR,Extended.ini,1,RAITEIDEN YLI,raiteet.ogg
descriptive,212,fullcut,PACENOTE,LINE,RBR,Extended.ini,1,Full Cut,leikkaa.ogg
descriptive,217,brake,PACENOTE,CAUTIONS,RBR,Extended.ini,2,Brake,jarru1.ogg
descriptive,217,brake,PACENOTE,CAUTIONS,RBR,Extended.ini,2,Brake,jarru2.ogg
descriptive,220,keep_in,PACENOTE,LINE,RBR,Extended.ini,1,Keep In,pida1.ogg
descriptive,220,keep_in,PACENOTE,LINE,RBR,Extended.ini,1,Keep In,pida2.ogg
descriptive,221,keep_out,PACENOTE,LINE,RBR,Extended.ini,1,Keep Out,ulkoo.ogg
descriptive,230,minus,PACENOTE,ADDITIONAL,RBR,Extended.ini,1,Minus,miinus.ogg
descriptive,232,plus,PACENOTE,ADDITIONAL,RBR,Extended.ini,1,Plus,plus.ogg
descriptive,234,early,PACENOTE,ADDITIONAL,RBR,Extended.ini,1,Early,alussa.ogg
descriptive,235,late,PACENOTE,ADDITIONAL,RBR,Extended.ini,1,Late,lopussa.ogg
descriptive,236,easy,PACENOTE,ADDITIONAL,RBR,Extended.ini,1,Easy,helppo1.ogg
descriptive,240,hard,PACENOTE,ADDITIONAL,RBR,Extended.ini,2,Hard,paha1.ogg
descriptive,240,hard,PACENOTE,ADDITIONAL,RBR,Extended.ini,2,Hard,paha2.ogg
descriptive,249,sharp,PACENOTE,ADDITIONAL,RBR,Extended.ini,2,Sharp,terava1.ogg
descriptive,249,sharp,PACENOTE,ADDITIONAL,RBR,Extended.ini,2,Sharp,terava2.ogg
descriptive,250,round,PACENOTE,ADDITIONAL,RBR,Extended.ini,1,Round,pyoree.ogg
descriptive,251,tight,PACENOTE,ADDITIONAL,RBR,Extended.ini,1,Tight,ahdas.ogg
descriptive,260,uphill,PACENOTE,LINE,RBR,Extended.ini,2,Up,ylos1.ogg
descriptive,260,uphill,PACENOTE,LINE,RBR,Extended.ini,2,Up,ylos2.ogg
descriptive,261,downhill,PACENOTE,LINE,RBR,Extended.ini,2,Down,alas1.ogg
descriptive,261,downhill,PACENOTE,LINE,RBR,Extended.ini,2,Down,alas2.ogg
descriptive,263,longlong,PACENOTE,ADDITIONAL,RBR,Extended.ini,1,Very Long,tosi_pitka.ogg
descriptive,264,short,PACENOTE,ADDITIONAL,RBR,Extended.ini,1,Short,lyhyt.ogg
descriptive,268,slippery,PACENOTE,CAUTIONS,RBR,Extended.ini,1,Slippy,liukas.ogg
descriptive,274,very_long,PACENOTE,ADDITIONAL,RBR,Extended.ini,1,Very Long,tosi_pitka.ogg
descriptive,277,slippy,PACENOTE,CAUTIONS,RBR,Extended.ini,1,,liukas.ogg
descriptive,298,opens,PACENOTE,ADJECTIVES,RBR,Extended.ini,1,Opens,aukee1.ogg
descriptive,299,fakes,PACENOTE,CAUTIONS,RBR,Extended.ini,1,Deceptive,hamaa.ogg
descriptive,300,bumps,PACENOTE,OBSTACLES,RBR,Extended.ini,2,Bumps,pomppuja1.ogg
descriptive,300,bumps,PACENOTE,OBSTACLES,RBR,Extended.ini,2,Bumps,pomppuja2.ogg
descriptive,303,double_caution,PACENOTE,CAUTIONS,RBR,Extended.ini,1,Danger,huomio_huomio.ogg
descriptive,304,triple_caution,PACENOTE,CAUTIONS,RBR,Extended.ini,1,TRIPLE CAUTION,huomio_huomio.ogg
descriptive,320,gravel,PACENOTE,SURFACE,RBR,Extended.ini,1,Gravel,soralle.ogg
descriptive,321,tarmac,PACENOTE,SURFACE,RBR,Extended.ini,1,Tarmac,asfaltille.ogg
descriptive,322,concrete,PACENOTE,SURFACE,RBR,Extended.ini,1,Concrete,betonille.ogg
descriptive,325,snow,PACENOTE,SURFACE,RBR,Extended.ini,1,Snow,lumelle.ogg
descriptive,340,crest,PACENOTE,OBSTACLES,RBR,Extended.ini,1,Crest,nyppy.ogg
descriptive,344,hole,PACENOTE,OBSTACLES,RBR,Extended.ini,2,Hole,reika1.ogg
descriptive,344,hole,PACENOTE,OBSTACLES,RBR,Extended.ini,2,Hole,reika2.ogg
descriptive,345,ruts,PACENOTE,CAUTIONS,RBR,Extended.ini,1,Ruts,urat.ogg
descriptive,346,deepruts,PACENOTE,CAUTIONS,RBR,Extended.ini,1,DEEP RUTS,urat.ogg
descriptive,351,junction,PACENOTE,LINE,RBR,Extended.ini,2,Junction,risteys1.ogg
descriptive,351,junction,PACENOTE,LINE,RBR,Extended.ini,2,Junction,risteys2.ogg
